pais_id,estado,condado,tipo,camas,poblacion,anho
US,Missouri,cooper,ICU,0,17620,2019
US,Missouri,crawford,ICU,1.435191,24387,2018
US,Missouri,dade,ICU,0,7581,2019
US,Missouri,dallas,ICU,0,16441,2019
US,Missouri,daviess,ICU,0,8300,2019
US,Missouri,dekalb,ICU,0,12564,2019
US,Missouri,dent,ICU,3.533342,15566,2018
US,Missouri,douglas,ICU,0,13391,2019
US,Missouri,dunklin,ACUTE,3.753438,30905,2018
US,Missouri,dunklin,ICU,0,30905,2019
US,Missouri,franklin,ACUTE,1.445129,102413,2018
US,Missouri,franklin,ICU,0.126937,102413,2019
US,Missouri,gasconade,ICU,1.625025,14769,2018
US,Missouri,gentry,ICU,5.233254,6688,2018
US,Missouri,greene,ACUTE,3.633713,286759,2018
US,Missouri,greene,ICU,0.568422,286759,2019
US,Missouri,greene,OTHER,0.829965,286759,2018
US,Missouri,greene,PSYCHIATRIC,0.425444,286759,2018
US,Missouri,grundy,ICU,2.472555,10111,2018
US,Missouri,harrison,ICU,2.205456,8615,2018
US,Missouri,henry,ACUTE,2.564807,21834,2018
US,Missouri,henry,ICU,0.366401,21834,2019
US,Missouri,henry,PSYCHIATRIC,1.877805,21834,2018
US,Missouri,hickory,ICU,0,9352,2019
US,Missouri,holt,ICU,0,4499,2019
US,Missouri,howard,ICU,0,10144,2019
US,Missouri,howell,ACUTE,2.840131,40139,2018
US,Missouri,howell,ICU,0.622836,40139,2018
US,Missouri,iron,ICU,1.458293,10286,2018
US,Missouri,jackson,ACUTE,5.363414,688554,2017
US,Missouri,jackson,ICU,0.397935,688554,2019
US,Missouri,jackson,OTHER,0.228014,688554,2018
US,Missouri,jackson,PSYCHIATRIC,0.364532,688554,2018
US,Missouri,jasper,ACUTE,2.877103,118522,2013
US,Missouri,jasper,ICU,0.742478,118522,2019
US,Missouri,jefferson,ACUTE,1.127386,222639,2018
US,Missouri,jefferson,ICU,0.300936,222639,2019
US,Missouri,johnson,ACUTE,1.390408,53941,2018
US,Missouri,johnson,ICU,0,53941,2019
US,Missouri,knox,ICU,0,3976,2019
US,Missouri,laclede,ACUTE,1.634355,35488,2018
US,Missouri,laclede,ICU,0.112714,35488,2019
US,Missouri,lafayette,ICU,0.979942,32655,2018
US,Missouri,lawrence,ICU,1.389945,38131,2018
US,Missouri,lawrence,OTHER,2.071805,38131,2013
US,Missouri,lewis,ICU,0,10078,2019
US,Missouri,lincoln,ICU,0.456204,54800,2018
US,Missouri,linn,ICU,4.408883,12248,2018
US,Missouri,livingston,ACUTE,1.663894,15025,2013
US,Missouri,livingston,ICU,1.663894,15025,2018
US,Missouri,macon,ICU,1.63196,15319,2018
US,Missouri,madison,ICU,11.778178,12226,2018
US,Missouri,maries,ICU,0,8959,2019
US,Missouri,marion,ACUTE,3.449117,28703,2018
US,Missouri,marion,ICU,0.278717,28703,2019
US,Missouri,mcdonald,ICU,0,22753,2019
US,Missouri,mercer,ICU,0,3669,2019
US,Missouri,miller,ICU,0,24947,2019
US,Missouri,mississippi,ICU,0,13916,2019
US,Missouri,moniteau,ICU,0,15904,2019
US,Missouri,monroe,ICU,0,8676,2019
US,Missouri,montgomery,ICU,0,11618,2019
US,Missouri,morgan,ICU,0,20097,2019
US,Missouri,new madrid,ICU,0,18030,2019
US,Missouri,newton,ACUTE,6.593746,58237,2018
US,Missouri,newton,ICU,0.841389,58237,2018
US,Missouri,newton,OTHER,0.515136,58237,2018
US,Missouri,nodaway,ACUTE,3.561379,22744,2018
US,Missouri,nodaway,ICU,0,22744,2019
US,Missouri,oregon,ICU,0,10779,2019
US,Missouri,osage,ICU,0,13610,2019
US,Missouri,ozark,ICU,0,9328,2019
US,Missouri,pemiscot,ACUTE,9.62869,17344,2018
US,Missouri,pemiscot,ICU,0.403598,17344,2019
US,Missouri,perry,ICU,1.306506,19135,2018
US,Missouri,pettis,ACUTE,3.427167,42309,2018
US,Missouri,pettis,ICU,0.212721,42309,2019
US,Missouri,phelps,ACUTE,5.392998,44873,2018
US,Missouri,phelps,ICU,0.401132,44873,2019
US,Missouri,pike,ICU,1.350111,18517,2018
US,Missouri,platte,ACUTE,1.001042,96899,2018
US,Missouri,platte,ICU,0,96899,2019
US,Missouri,polk,ACUTE,2.743484,31347,2018
US,Missouri,polk,ICU,0.255208,31347,2019
US,Missouri,pulaski,ICU,0,53132,2019
US,Missouri,putnam,ICU,3.095336,4846,2018
US,Missouri,ralls,ICU,0,10208,2019
US,Missouri,randolph,ACUTE,4.002081,24987,2018
US,Missouri,randolph,ICU,0.320166,24987,2019
US,Missouri,ray,ICU,1.487379,22859,2018
US,Missouri,reynolds,ICU,0,6361,2019
US,Missouri,ripley,ACUTE,1.520968,13807,2018
US,Missouri,ripley,ICU,0,13807,2019
US,Missouri,saline,ACUTE,2.607562,23010,2018
US,Missouri,saline,ICU,0.65189,23010,2018
US,Missouri,schuyler,ICU,0,4450,2019
US,Missouri,scotland,ICU,5.119803,4883,2018
US,Missouri,scott,ACUTE,3.705801,38858,2018
US,Missouri,scott,ICU,0.308817,38858,2019
US,Missouri,shannon,ICU,0,8273,2019
US,Missouri,shelby,ICU,0,6084,2019
US,Missouri,st. charles,ACUTE,1.856588,385115,2018
US,Missouri,st. charles,ICU,0.101268,385115,2019
US,Missouri,st. charles,OTHER,0.085689,385115,2018
US,Missouri,st. charles,PSYCHIATRIC,0.270049,385115,2018
US,Missouri,st. clair,ACUTE,5.002129,9396,2013
US,Missouri,st. clair,ICU,1.277139,9396,2018
US,Missouri,st. francois,ACUTE,3.441613,66248,2015
US,Missouri,st. francois,ICU,0.150948,66248,2019
US,Missouri,st. louis,ACUTE,4.626133,999539,2017
US,Missouri,st. louis,ICU,0.468216,999539,2019
US,Missouri,st. louis,OTHER,0.30414,999539,2018
US,Missouri,st. louis city,ACUTE,11.26825,314867,2017
US,Missouri,st. louis city,ICU,0.65742,314867,2019
US,Missouri,st. louis city,OTHER,2.305735,314867,2018
US,Missouri,st. louis city,PSYCHIATRIC,0.158797,314867,2018
US,Missouri,ste. genevieve,ICU,2.628341,17882,2018
US,Missouri,stoddard,ACUTE,1.619761,29634,2018
US,Missouri,stoddard,ICU,0.13498,29634,2019
US,Missouri,stone,ICU,0,31529,2019
US,Missouri,sullivan,ICU,3.917267,6382,2018
US,Missouri,taney,ACUTE,2.890918,54308,2018
US,Missouri,taney,ICU,0.331443,54308,2019
US,Missouri,texas,ACUTE,2.566695,25714,2018
US,Missouri,texas,ICU,0.155557,25714,2019
US,Missouri,vernon,ACUTE,3.435761,20665,2018
US,Missouri,vernon,ICU,0.290346,20665,2019
US,Missouri,vernon,PSYCHIATRIC,3.338979,20665,2018
US,Missouri,warren,ICU,0,33554,2019
US,Missouri,washington,ICU,1.001282,24968,2018
US,Missouri,wayne,ICU,0,13369,2019
US,Missouri,webster,ICU,0,37558,2019
US,Missouri,worth,ICU,0,2053,2019
US,Missouri,wright,ICU,0,18304,2019
US,Mississippi,adams,ACUTE,8.865529,31583,2018
US,Mississippi,adams,ICU,0.474939,31583,2019
US,Mississippi,alcorn,ACUTE,5.370281,37242,2018
US,Mississippi,alcorn,ICU,0.644434,37242,2019
US,Mississippi,amite,ICU,0,12574,2019
US,Mississippi,attala,ICU,1.334686,18731,2018
US,Mississippi,benton,ICU,0,8306,2019
US,Mississippi,bolivar,ACUTE,4.981734,33121,2018
US,Mississippi,bolivar,ICU,0.241539,33121,2019
US,Mississippi,calhoun,ACUTE,1.710337,14617,2018
US,Mississippi,calhoun,ICU,0,14617,2019
US,Mississippi,carroll,ICU,0,10221,2019
US,Mississippi,chickasaw,ACUTE,4.854088,17305,2018
US,Mississippi,chickasaw,ICU,0,17305,2019
US,Mississippi,choctaw,ACUTE,2.990431,8360,2018
US,Mississippi,choctaw,ICU,2.990431,8360,2018
US,Mississippi,claiborne,ACUTE,3.514166,9106,2018
US,Mississippi,claiborne,ICU,0,9106,2019
US,Mississippi,clarke,ICU,1.553857,16089,2018
US,Mississippi,clay,ACUTE,3.001501,19990,2018
US,Mississippi,clay,ICU,0.30015,19990,2019
US,Mississippi,coahoma,ACUTE,7.449786,24296,2018
US,Mississippi,coahoma,ICU,0.41159,24296,2019
US,Mississippi,copiah,ICU,1.739251,28748,2018
US,Mississippi,covington,ACUTE,1.825579,19172,2018
US,Mississippi,covington,ICU,0,19172,2019
US,Mississippi,desoto,ACUTE,2.343204,173267,2018
US,Mississippi,desoto,ICU,0.253943,173267,2019
US,Mississippi,desoto,PSYCHIATRIC,0.623315,173267,2018
US,Mississippi,forrest,ACUTE,6.7515,75835,2018
US,Mississippi,forrest,ICU,0.632953,75835,2019
US,Mississippi,forrest,OTHER,0.435155,75835,2018
US,Mississippi,franklin,ICU,3.216675,7772,2018
US,Mississippi,george,ACUTE,2.038649,23545,2018
US,Mississippi,george,ICU,0.254831,23545,2019
US,Mississippi,greene,ICU,0.50721,13801,2018
US,Mississippi,grenada,ACUTE,7.29688,21379,2018
US,Mississippi,grenada,ICU,0.233874,21379,2019
US,Mississippi,hancock,ACUTE,2.204119,46277,2018
US,Mississippi,hancock,ICU,0.129654,46277,2019
US,Mississippi,harrison,ACUTE,3.855535,200491,2018
US,Mississippi,harrison,ICU,0.284302,200491,2019
US,Mississippi,harrison,OTHER,0.468849,200491,2018
US,Mississippi,hinds,ACUTE,9.147006,243249,2018
US,Mississippi,hinds,ICU,0.896201,243249,2019
US,Mississippi,hinds,OTHER,0.978421,243249,2018
US,Mississippi,holmes,ICU,1.368588,18267,2018
US,Mississippi,humphreys,ACUTE,3.917953,8678,2018
US,Mississippi,humphreys,ICU,0,8678,2019
US,Mississippi,issaquena,ICU,0,1296,2019
US,Mississippi,itawamba,ICU,0,23439,2019
US,Mississippi,jackson,ACUTE,4.040647,141314,2018
US,Mississippi,jackson,ICU,0.339669,141314,2019
US,Mississippi,jasper,ACUTE,0.966943,16547,2018
US,Mississippi,jasper,ICU,0,16547,2019
US,Mississippi,jefferson,ACUTE,4.019831,7463,2018
US,Mississippi,jefferson,ICU,0,7463,2019
US,Mississippi,jefferson davis,ICU,3.007131,11639,2018
US,Mississippi,jones,ACUTE,4.171057,68328,2018
US,Mississippi,jones,ICU,0.204894,68328,2019
US,Mississippi,kemper,ICU,2.479667,10082,2018
US,Mississippi,lafayette,ACUTE,4.114212,52744,2018
US,Mississippi,lafayette,ICU,0.455028,52744,2019
US,Mississippi,lamar,ACUTE,3.486624,60517,2018
US,Mississippi,lamar,ICU,0.280913,60517,2019
US,Mississippi,lamar,PSYCHIATRIC,0.826214,60517,2018
US,Mississippi,lauderdale,ACUTE,9.549865,78221,2018
US,Mississippi,lauderdale,ICU,0.651999,78221,2019
US,Mississippi,lauderdale,OTHER,0.511372,78221,2018
US,Mississippi,lauderdale,PSYCHIATRIC,2.569642,78221,2018
US,Mississippi,lawrence,ICU,1.97488,12659,2018
US,Mississippi,leake,ICU,1.08999,22936,2018
US,Mississippi,lee,ACUTE,7.66148,84840,2018
US,Mississippi,lee,ICU,0.49505,84840,2019
US,Mississippi,lee,PSYCHIATRIC,0.589345,84840,2018
US,Mississippi,leflore,ACUTE,6.907316,30113,2018
US,Mississippi,leflore,ICU,0.298874,30113,2019
US,Mississippi,leflore,OTHER,1.32833,30113,2018
US,Mississippi,lincoln,ACUTE,2.866076,34542,2018
US,Mississippi,lincoln,ICU,0.144751,34542,2019
US,Mississippi,lowndes,ACUTE,5.288962,59558,2018
US,Mississippi,lowndes,ICU,0.302226,59558,2019
US,Mississippi,madison,ACUTE,1.311001,102212,2018
US,Mississippi,madison,ICU,0.068485,102212,2019
US,Mississippi,marion,ACUTE,1.924134,25466,2018
US,Mississippi,marion,ICU,0.235608,25466,2019
US,Mississippi,marshall,ACUTE,1.111698,35981,2018
US,Mississippi,marshall,ICU,0,35981,2019
US,Mississippi,monroe,ACUTE,3.614424,35967,2018
US,Mississippi,monroe,ICU,0.250229,35967,2019
US,Mississippi,montgomery,ACUTE,1.84305,10309,2018
US,Mississippi,montgomery,ICU,2.425065,10309,2018
US,Mississippi,neshoba,ACUTE,2.310018,29437,2018
US,Mississippi,neshoba,ICU,0,29437,2019
US,Mississippi,newton,ACUTE,1.39945,21437,2018
US,Mississippi,newton,ICU,1.166208,21437,2018
US,Mississippi,noxubee,ICU,2.284774,10942,2018
US,Mississippi,oktibbeha,ACUTE,1.943635,49392,2018
US,Mississippi,oktibbeha,ICU,0.121477,49392,2019
US,Mississippi,panola,ACUTE,3.272079,34229,2018
US,Mississippi,panola,ICU,0,34229,2019
US,Mississippi,pearl river,ACUTE,2.815673,55049,2018
US,Mississippi,pearl river,ICU,0.435975,55049,2018
US,Mississippi,perry,ICU,1.826181,12047,2018
US,Mississippi,pike,ACUTE,4.954355,39763,2018
US,Mississippi,pike,ICU,0.704172,39763,2019
US,Mississippi,pontotoc,ICU,0.804505,31075,2018
US,Mississippi,prentiss,ACUTE,4.490134,25389,2018
US,Mississippi,prentiss,ICU,0.433258,25389,2019
US,Mississippi,quitman,ACUTE,4.3784,7537,2018
US,Mississippi,quitman,ICU,0,7537,2019
US,Mississippi,rankin,ACUTE,2.178489,149645,2018
US,Mississippi,rankin,ICU,0.120285,149645,2019
US,Mississippi,rankin,OTHER,0.728391,149645,2018
US,Mississippi,rankin,PSYCHIATRIC,10.999365,149645,2018
US,Mississippi,scott,ICU,2.11275,28399,2018
US,Mississippi,sharkey,ACUTE,6.262146,4631,2018
US,Mississippi,sharkey,ICU,0,4631,2019
US,Mississippi,simpson,ACUTE,3.6377,27215,2018
US,Mississippi,simpson,ICU,0,27215,2019
US,Mississippi,smith,ACUTE,1.799677,16114,2018
US,Mississippi,smith,ICU,0,16114,2019
US,Mississippi,stone,ICU,1.390356,17981,2018
US,Mississippi,sunflower,ACUTE,5.20156,26915,2018
US,Mississippi,sunflower,ICU,0,26915,2019
US,Mississippi,tallahatchie,ICU,1.236943,14552,2018
US,Mississippi,tate,ACUTE,2.682384,28333,2018
US,Mississippi,tate,ICU,0,28333,2019
US,Mississippi,tippah,ACUTE,1.136725,21993,2018
US,Mississippi,tippah,ICU,0,21993,2019
US,Mississippi,tishomingo,ACUTE,2.464572,19476,2018
US,Mississippi,tishomingo,ICU,0,19476,2019
US,Mississippi,tunica,ICU,0,10276,2019
US,Mississippi,union,ACUTE,5.425147,28202,2018
US,Mississippi,union,ICU,0.283668,28202,2019
US,Mississippi,walthall,ICU,1.704158,14670,2018
US,Mississippi,warren,ACUTE,7.5984,47510,2018
US,Mississippi,warren,ICU,0.46306,47510,2019
US,Mississippi,warren,OTHER,0.736687,47510,2018
US,Mississippi,washington,ACUTE,6.749719,48002,2018
US,Mississippi,washington,ICU,0.458314,48002,2019
US,Mississippi,washington,OTHER,0.812466,48002,2018
US,Mississippi,wayne,ACUTE,3.910451,20458,2018
US,Mississippi,wayne,ICU,0.293284,20458,2019
US,Mississippi,webster,ACUTE,3.850831,9868,2018
US,Mississippi,webster,ICU,0,9868,2019
US,Mississippi,wilkinson,ACUTE,2.752092,9084,2018
US,Mississippi,wilkinson,ICU,2.752092,9084,2018
US,Mississippi,winston,ACUTE,3.679255,18482,2018
US,Mississippi,winston,ICU,0,18482,2019
US,Mississippi,winston,PSYCHIATRIC,1.352667,18482,2018
US,Mississippi,yalobusha,ACUTE,2.092387,12426,2018
US,Mississippi,yalobusha,ICU,0,12426,2019
US,Mississippi,yazoo,ICU,0.909223,27496,2018
US,Montana,beaverhead,ICU,2.67094,9360,2018
US,Montana,big horn,ICU,4.589917,13290,2018
US,Montana,blaine,ICU,0,6646,2019
US,Montana,broadwater,ICU,7.645526,5755,2018
US,Montana,carbon,ICU,0.955475,10466,2018
US,Montana,carter,ICU,23.484848,1320,2018
US,Montana,cascade,ACUTE,5.329031,81816,2018
US,Montana,cascade,ICU,0.244451,81816,2019
US,Montana,chouteau,ICU,14.108741,5812,2018
US,Montana,custer,ICU,7.566204,11895,2018
US,Montana,daniels,ICU,30.201342,1788,2018
US,Montana,dawson,ICU,10.29601,9324,2018
US,Montana,deer lodge,ICU,9.527982,9131,2018
US,Montana,deer lodge,PSYCHIATRIC,19.055963,9131,2018
US,Montana,fallon,ICU,13.675214,2925,2018
US,Montana,fergus,ICU,7.945617,11327,2018
US,Montana,flathead,ACUTE,2.142553,96147,2018
US,Montana,flathead,ICU,0.260019,96147,2018
US,Montana,gallatin,ACUTE,0.893451,100733,2018
US,Montana,gallatin,ICU,0.079418,100733,2019
US,Montana,garfield,ICU,22.099448,1086,2018
US,Montana,glacier,ACUTE,1.901002,13677,2019
US,Montana,glacier,ICU,0.950501,13677,2018
US,Montana,golden valley,ICU,0,747,2019
US,Montana,granite,ICU,2.807236,3206,2018
US,Montana,hill,ACUTE,2.975468,16468,2018
US,Montana,hill,ICU,0.364343,16468,2019
US,Montana,jefferson,ICU,0,11625,2019
US,Montana,judith basin,ICU,0,1965,2019
US,Montana,lake,ICU,3.557152,29518,2018
US,Montana,lewis and clark,ACUTE,1.855483,66290,2018
US,Montana,lewis and clark,ICU,0.120682,66290,2019
US,Montana,lewis and clark,OTHER,0.301705,66290,2018
US,Montana,liberty,ICU,11.135857,2245,2018
US,Montana,lincoln,ICU,1.298769,19249,2018
US,Montana,madison,ICU,2.531005,7902,2018
US,Montana,mccone,ICU,14.467593,1728,2018
US,Montana,meagher,ICU,12.5,2000,2018
US,Montana,mineral,ICU,5.960897,4194,2018
US,Montana,missoula,ACUTE,3.536693,114231,2018
US,Montana,missoula,ICU,0.280134,114231,2019
US,Montana,musselshell,ICU,5.245489,4766,2018
US,Montana,park,ICU,1.562402,16001,2018
US,Montana,petroleum,ICU,0,453,2019
US,Montana,phillips,ICU,1.449626,4139,2018
US,Montana,pondera,ICU,12.991284,6081,2018
US,Montana,powder river,ICU,0,1610,2019
US,Montana,powell,ICU,2.335085,6852,2018
US,Montana,prairie,ICU,16.603774,1325,2018
US,Montana,ravalli,ICU,0.894001,41387,2018
US,Montana,richland,ICU,10.346339,11405,2018
US,Montana,roosevelt,ICU,4.01141,11218,2018
US,Montana,rosebud,ICU,5.91907,9292,2018
US,Montana,sanders,ICU,3.854915,11414,2018
US,Montana,sheridan,ICU,27.186099,3568,2018
US,Montana,silver bow,ACUTE,2.839427,34514,2018
US,Montana,silver bow,ICU,0.318711,34514,2019
US,Montana,silver bow,PSYCHIATRIC,3.129165,34514,2018
US,Montana,stillwater,ICU,2.462,9342,2018
US,Montana,sweet grass,ICU,13.713659,3646,2018
US,Montana,teton,ICU,6.622517,6040,2018
US,Montana,toole,ICU,4.969191,5031,2018
US,Montana,treasure,ICU,0,790,2019
US,Montana,valley,ICU,3.306441,7561,2018
US,Montana,wheatland,ICU,11.859583,2108,2018
US,Montana,wibaux,ICU,0,1121,2019
US,Montana,yellowstone,ACUTE,3.774019,156332,2018
US,Montana,yellowstone,ICU,0.262262,156332,2019
US,Montana,yellowstone,OTHER,0.255866,156332,2018
US,Carolina del Norte,alamance,ACUTE,1.507818,157844,2018
US,Carolina del Norte,alamance,ICU,0.126707,157844,2019
US,Carolina del Norte,alexander,ACUTE,0.672785,37159,2018
US,Carolina del Norte,alexander,ICU,0,37159,2019
US,Carolina del Norte,alleghany,ACUTE,3.749428,10935,2018
US,Carolina del Norte,alleghany,ICU,0,10935,2019
US,Carolina del Norte,anson,ACUTE,6.345227,25531,2015
US,Carolina del Norte,anson,ICU,0,25531,2019
US,Carolina del Norte,ashe,ACUTE,2.832333,26833,2018
US,Carolina del Norte,ashe,ICU,0,26833,2019
US,Carolina del Norte,avery,ACUTE,2.85144,17535,2018
US,Carolina del Norte,avery,ICU,0,17535,2019
US,Carolina del Norte,beaufort,ACUTE,4.036689,47316,2015
US,Carolina del Norte,beaufort,ICU,0.169076,47316,2019
US,Carolina del Norte,beaufort,PSYCHIATRIC,2.367064,47316,2018
US,Carolina del Norte,bertie,ACUTE,0.301311,19913,2018
US,Carolina del Norte,bertie,ICU,0,19913,2019
US,Carolina del Norte,bladen,ACUTE,1.699385,34130,2018
US,Carolina del Norte,bladen,ICU,0.117199,34130,2019
US,Carolina del Norte,brunswick,ACUTE,1.305206,122586,2015
US,Carolina del Norte,brunswick,ICU,0.154993,122586,2019
US,Carolina del Norte,buncombe,ACUTE,3.024561,252268,2018
US,Carolina del Norte,buncombe,ICU,0.65803,252268,2019
US,Carolina del Norte,buncombe,OTHER,0.4519,252268,2018
US,Carolina del Norte,burke,ACUTE,5.016986,88898,2015
US,Carolina del Norte,burke,ICU,0.179982,88898,2019
US,Carolina del Norte,cabarrus,ACUTE,2.323146,196716,2018
US,Carolina del Norte,cabarrus,ICU,0.127087,196716,2019
US,Carolina del Norte,cabarrus,OTHER,0.203339,196716,2018
US,Carolina del Norte,caldwell,ACUTE,1.344661,81805,2018
US,Carolina del Norte,caldwell,ICU,0.14669,81805,2019
US,Carolina del Norte,camden,ICU,0,10336,2019
US,Carolina del Norte,carteret,ACUTE,1.965094,68699,2018
US,Carolina del Norte,carteret,ICU,0.11645,68699,2019
US,Carolina del Norte,caswell,ICU,0,22833,2019
US,Carolina del Norte,catawba,ACUTE,3.924908,156182,2018
US,Carolina del Norte,catawba,ICU,0.332945,156182,2019
US,Carolina del Norte,chatham,ACUTE,0.36569,68364,2018
US,Carolina del Norte,chatham,ICU,0.05851,68364,2019
US,Carolina del Norte,cherokee,ACUTE,6.954812,27463,2018
US,Carolina del Norte,cherokee,ICU,0,27463,2019
US,Carolina del Norte,chowan,ACUTE,6.193459,14370,2018
US,Carolina del Norte,chowan,ICU,0.278358,14370,2019
US,Carolina del Norte,clay,ICU,0,10753,2019
US,Carolina del Norte,cleveland,ACUTE,4.153012,97038,2016
US,Carolina del Norte,cleveland,ICU,0.587399,97038,2019
US,Carolina del Norte,cleveland,OTHER,0.288547,97038,2018
US,Carolina del Norte,columbus,ACUTE,2.721377,56589,2018
US,Carolina del Norte,columbus,ICU,0.176713,56589,2019
US,Carolina del Norte,craven,ACUTE,3.385764,103374,2018
US,Carolina del Norte,craven,ICU,0.6965,103374,2019
US,Carolina del Norte,cumberland,ACUTE,2.001406,332766,2018
US,Carolina del Norte,cumberland,ICU,0.144246,332766,2019
US,Carolina del Norte,currituck,ICU,0,25247,2019
US,Carolina del Norte,dare,ACUTE,0.593019,35412,2018
US,Carolina del Norte,dare,ICU,0,35412,2019
US,Carolina del Norte,davidson,ACUTE,1.480642,164118,2018
US,Carolina del Norte,davidson,ICU,0.176702,164118,2019
US,Carolina del Norte,davie,ACUTE,3.136523,41766,2017
US,Carolina del Norte,davie,ICU,0,41766,2019
US,Carolina del Norte,duplin,ACUTE,1.701769,59350,2018
US,Carolina del Norte,duplin,ICU,0.151643,59350,2019
US,Carolina del Norte,durham,ACUTE,4.5203,300865,2018
US,Carolina del Norte,durham,ICU,0.491915,300865,2019
US,Carolina del Norte,edgecombe,ACUTE,2.165383,54032,2018
US,Carolina del Norte,edgecombe,ICU,0.277613,54032,2019
US,Carolina del Norte,forsyth,ACUTE,5.171543,368362,2018
US,Carolina del Norte,forsyth,ICU,0.703113,368362,2019
US,Carolina del Norte,franklin,ACUTE,1.299596,63866,2012
US,Carolina del Norte,franklin,ICU,0,63866,2019
US,Carolina del Norte,gaston,ACUTE,2.032245,214049,2018
US,Carolina del Norte,gaston,ICU,0.345715,214049,2019
US,Carolina del Norte,gaston,OTHER,0.186873,214049,2018
US,Carolina del Norte,gates,ICU,0,11601,2019
US,Carolina del Norte,graham,ICU,0,8607,2019
US,Carolina del Norte,granville,ACUTE,2.427226,58503,2018
US,Carolina del Norte,granville,ICU,0.102559,58503,2019
US,Carolina del Norte,greene,ICU,0,21059,2019
US,Carolina del Norte,guilford,ACUTE,3.130335,517197,2018
US,Carolina del Norte,guilford,ICU,0.274557,517197,2019
US,Carolina del Norte,guilford,OTHER,0.259089,517197,2018
US,Carolina del Norte,guilford,PSYCHIATRIC,0.15468,517197,2018
US,Carolina del Norte,halifax,ACUTE,5.85086,52300,2018
US,Carolina del Norte,halifax,ICU,0.305927,52300,2019
US,Carolina del Norte,harnett,ACUTE,1.172788,128753,2018
US,Carolina del Norte,harnett,ICU,0.108735,128753,2019
US,Carolina del Norte,harnett,PSYCHIATRIC,0.124269,128753,2018
US,Carolina del Norte,haywood,ACUTE,3.174391,59854,2018
US,Carolina del Norte,haywood,ICU,0.200488,59854,2019
US,Carolina del Norte,henderson,ACUTE,2.89775,112156,2018
US,Carolina del Norte,henderson,ICU,0.240736,112156,2019
US,Carolina del Norte,hertford,ACUTE,4.698706,24262,2018
US,Carolina del Norte,hertford,ICU,0.412167,24262,2019
US,Carolina del Norte,hoke,ACUTE,0.932073,52571,2018
US,Carolina del Norte,hoke,ICU,0,52571,2019
US,Carolina del Norte,hyde,ICU,0,5507,2019
US,Carolina del Norte,iredell,ACUTE,2.950565,169798,2018
US,Carolina del Norte,iredell,ICU,0.212017,169798,2019
US,Carolina del Norte,jackson,ACUTE,2.061114,41725,2018
US,Carolina del Norte,jackson,ICU,0.215698,41725,2019
US,Carolina del Norte,johnston,ACUTE,1.068124,186308,2018
US,Carolina del Norte,johnston,ICU,0.128819,186308,2019
US,Carolina del Norte,jones,ICU,0,9776,2019
US,Carolina del Norte,lee,ACUTE,2.123568,59805,2018
US,Carolina del Norte,lee,ICU,0.133768,59805,2019
US,Carolina del Norte,lenoir,ACUTE,4.505127,57934,2018
US,Carolina del Norte,lenoir,ICU,0.241654,57934,2019
US,Carolina del Norte,lincoln,ACUTE,1.254596,80504,2018
US,Carolina del Norte,lincoln,ICU,0.124217,80504,2019
US,Carolina del Norte,macon,ACUTE,2.429742,34160,2018
US,Carolina del Norte,macon,ICU,0.14637,34160,2019
US,Carolina del Norte,madison,ICU,0,21347,2019
US,Carolina del Norte,martin,ACUTE,2.109614,23227,2018
US,Carolina del Norte,martin,ICU,0.25832,23227,2019
US,Carolina del Norte,mcdowell,ACUTE,1.442233,45069,2018
US,Carolina del Norte,mcdowell,ICU,0.199694,45069,2019
US,Carolina del Norte,mecklenburg,ACUTE,2.525404,1034290,2018
US,Carolina del Norte,mecklenburg,ICU,0.167265,1034290,2019
US,Carolina del Norte,mecklenburg,OTHER,0.140193,1034290,2018
US,Carolina del Norte,mecklenburg,PSYCHIATRIC,0.185635,1034290,2018
US,Carolina del Norte,mitchell,ACUTE,3.035302,15155,2018
US,Carolina del Norte,mitchell,ICU,0,15155,2019
US,Carolina del Norte,montgomery,ACUTE,1.348151,27445,2018
US,Carolina del Norte,montgomery,ICU,0,27445,2019
US,Carolina del Norte,moore,ACUTE,3.949422,94191,2018
US,Carolina del Norte,moore,ICU,0.721937,94191,2019
US,Carolina del Norte,nash,ACUTE,3.750332,94125,2018
US,Carolina del Norte,nash,ICU,0.223108,94125,2019
US,Carolina del Norte,nash,OTHER,0.531208,94125,2018
US,Carolina del Norte,new hanover,ACUTE,3.497585,219866,2018
US,Carolina del Norte,new hanover,ICU,0.259249,219866,2019
US,Carolina del Norte,northampton,ICU,0,20426,2019
US,Carolina del Norte,onslow,ACUTE,0.84075,192685,2018
US,Carolina del Norte,onslow,ICU,0.072657,192685,2019
US,Carolina del Norte,orange,ACUTE,6.318224,141812,2018
US,Carolina del Norte,orange,ICU,0.091671,141812,2019
US,Carolina del Norte,pamlico,ICU,0,12803,2019
US,Carolina del Norte,pasquotank,ACUTE,4.602235,39546,2018
US,Carolina del Norte,pasquotank,ICU,0.25287,39546,2019
US,Carolina del Norte,pender,ACUTE,1.492278,57630,2018
US,Carolina del Norte,pender,ICU,0,57630,2019
US,Carolina del Norte,perquimans,ICU,0,13506,2019
US,Carolina del Norte,person,ACUTE,2.803262,39240,2018
US,Carolina del Norte,person,ICU,0.152905,39240,2019
US,Carolina del Norte,pitt,ACUTE,5.150609,176484,2018
